,abbr,date,daily_records,tested,positive,deaths,population,multipliler,tested_pm,positive_pm,deaths_pm,daily_tests,daily_positive,daily_deaths,daily_tests_pm,daily_positive_pm,daily_deaths_pm,daily_tests_7day_mean,daily_positive_7day_mean,daily_deaths_7day_mean,daily_tests_pm_7day_mean,daily_positive_pm_7day_mean,daily_deaths_pm_7day_mean,daily_test_rk,daily_positive_rk,daily_deaths_rk,daily_test_pm_rk,daily_positive_pm_rk,daily_deaths_pm_rk
911,SC,2020-03-25,2,2727.0,424.0,7.0,5148714,0,529.6468205458683,82.35066076694103,1.3595627956806302,257.0,82.0,2.0,49.91537692713166,15.926307035115954,0.3884465130516087,324.42857142857144,53.857142857142854,0.8571428571428571,63.01157365287164,10.460309672889748,0.166477077022118,28,20,20,37,25,17
912,MI,2020-03-25,1,2618.0,2295.0,43.0,9986857,0,262.1445365644066,229.80202880646033,4.305658927528451,0.0,504.0,19.0,0.0,50.466327894752084,1.9025004563497805,323.2857142857143,316.42857142857144,6.142857142857143,32.37111678736507,31.684500081314017,0.6150941325040644,29,3,5,43,6,6
913,MT,2020-03-25,2,2193.0,65.0,0.0,1068778,0,2051.876067808282,60.81712011287657,0.0,504.0,14.0,0.0,471.5665928752278,13.099072024311873,0.0,240.42857142857142,7.714285714285714,0.0,224.95651241751935,7.21785601339634,0.0,30,44,35,14,29,35
914,ME,2020-03-25,1,3319.0,142.0,0.0,1344212,0,2469.104575766323,105.63809875228014,0.0,187.0,24.0,0.0,139.11496103293257,17.854326549681147,0.0,229.57142857142858,14.285714285714286,0.0,170.78513550796202,10.627575327191158,0.0,31,37,35,21,24,35
915,DC,2020-03-25,1,1609.0,183.0,2.0,973764,1,1652.3510830139542,187.93054579959826,2.053885746443697,275.0,46.0,0.0,282.4092901360084,47.23937216820502,0.0,205.57142857142858,21.714285714285715,0.2857142857142857,211.11011350946288,22.299330961388705,0.2934122494919567,32,32,28,17,10,11
916,AR,2020-03-25,4,1752.0,301.0,2.0,3017804,0,580.5546019555942,99.74140136337549,0.662733563876249,524.0,71.0,0.0,173.63619373557725,23.527041517606847,0.0,204.71428571428572,38.285714285714285,0.2857142857142857,67.83551407390465,12.686613937059624,0.09467622341089273,33,26,28,35,19,26
917,MS,2020-03-25,2,1943.0,377.0,3.0,2976149,0,652.8570982165207,126.67376532559358,1.0080140476837685,71.0,57.0,2.0,23.856332461849206,19.15226690599161,0.6720093651225123,204.28571428571428,49.0,0.42857142857142855,68.6409565803709,16.464229445501555,0.14400200681196693,34,21,26,33,15,19
918,ID,2020-03-25,1,1887.0,73.0,0.0,1787065,0,1055.9213011278268,40.849101739444286,0.0,350.0,23.0,0.0,195.85185765486983,12.870264931605735,0.0,202.71428571428572,9.142857142857142,0.0,113.43419837235116,5.116130159147621,0.0,35,43,35,27,44,35
919,AK,2020-03-25,2,1691.0,42.0,0.0,731545,1,2311.5461113123592,57.41273605861567,0.0,669.0,6.0,0.0,914.502867219378,8.201819436945094,0.0,179.0,5.142857142857143,0.0,244.68761320219534,7.03013094595294,0.0,36,47,35,10,31,35
920,ND,2020-03-25,0,1488.0,34.0,0.0,762062,1,1952.5970327873586,44.61579241584018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.42857142857142,4.0,0.0,227.57803358331924,5.2489167548047275,0.0,37,50,35,13,43,35
921,VT,2020-03-25,1,1712.0,123.0,8.0,623989,1,2743.638109005127,197.11885946707395,12.82073882712676,177.0,28.0,1.0,283.65884655017953,44.872585894943654,1.602592353390845,157.28571428571428,14.857142857142858,1.1428571428571428,252.06488301190294,23.809943536092554,1.8315341181609657,38,36,17,8,9,2
922,WY,2020-03-25,4,998.0,44.0,0.0,578759,1,1724.379232115613,76.02473568445588,0.0,259.0,14.0,0.0,447.50923959713805,24.189688626872325,0.0,115.0,4.142857142857143,0.0,198.70101372073694,7.1581731650948734,0.0,39,49,35,20,30,35
923,NE,2020-03-25,1,1027.0,64.0,0.0,1934408,0,530.9117828296822,33.08505754732197,0.0,0.0,3.0,0.0,0.0,1.5508620725307196,0.0,113.85714285714286,5.714285714285714,0.0,58.85890818128484,2.9540229952966044,0.0,40,45,35,39,49,35
924,WV,2020-03-25,1,804.0,39.0,0.0,1792147,0,448.62391310534235,21.761607725259143,0.0,174.0,19.0,0.0,97.09024985115616,10.601808891792915,0.0,95.28571428571429,5.428571428571429,0.0,53.168470156585535,3.029088254797976,0.0,41,46,35,41,48,35
925,RI,2020-03-25,2,1471.0,132.0,0.0,1059361,0,1388.57292273361,124.60341658792423,0.0,168.0,26.0,0.0,158.58616656644904,24.543097206712346,0.0,80.57142857142857,14.142857142857142,0.0,76.05663090431737,13.350366062991881,0.0,42,38,35,31,18,35
926,OK,2020-03-25,1,971.0,166.0,5.0,11689100,0,83.06884191255101,14.201264425832614,0.42774892848893414,8.0,58.0,2.0,0.6843982855822901,4.961887570471637,0.17109957139557364,64.57142857142857,19.285714285714285,0.7142857142857143,5.524071876485664,1.649888724171603,0.061106989784133446,43,33,22,49,50,29
927,AZ,2020-03-25,0,661.0,326.0,5.0,7278717,0,90.8127077890238,44.78811306992702,0.686934249538758,0.0,0.0,0.0,0.0,0.0,0.0,54.857142857142854,42.714285714285715,0.7142857142857143,7.536650052082373,5.868381160345389,0.09813346421982258,44,24,22,48,36,24
928,MO,2020-03-25,0,624.0,255.0,5.0,6137428,0,101.67125382163343,41.54834891749443,0.8146735081861652,0.0,0.0,0.0,0.0,0.0,0.0,50.857142857142854,34.285714285714285,0.7142857142857143,8.286393397550707,5.586332627562277,0.11638192974088075,45,27,22,46,38,21
929,MD,2020-03-25,1,517.0,423.0,4.0,6045680,0,85.51560783898586,69.96731550462479,0.661629461036641,74.0,74.0,1.0,12.240145029177867,12.24014502917786,0.16540736525916022,48.285714285714285,48.285714285714285,0.5714285714285714,7.986812779656595,7.986812779656597,0.09451849443380586,46,22,25,47,28,27
930,OH,2020-03-25,1,844.0,704.0,10.0,3193694,0,264.2707786030847,220.43439352674363,3.1311703625957903,140.0,140.0,2.0,43.83638507634106,43.83638507634106,0.626234072519158,43.714285714285715,88.0,1.4285714285714286,13.687687585061594,27.55429919084295,0.4473100517993986,47,15,14,45,7,9
931,SD,2020-03-25,1,1128.0,41.0,1.0,884659,1,1275.0675684077141,46.34554105028039,1.1303790500068387,40.0,11.0,0.0,45.215162000273494,12.434169550075225,0.0,30.857142857142858,4.285714285714286,0.0,34.88026782878243,4.844481642886452,0.0,48,48,35,42,45,35
932,DE,2020-03-25,2,155.0,119.0,0.0,705749,1,219.6248241230239,168.61518755251512,0.0,15.0,15.0,0.0,21.254015237711968,21.254015237711997,0.0,11.571428571428571,13.428571428571429,0.0,16.395954611949247,19.027404117570736,0.0,49,39,35,44,12,35
933,KS,2020-03-25,0,515.0,98.0,2.0,2913314,0,176.77462848151623,33.63866716735649,0.6865034115787039,0.0,0.0,0.0,0.0,0.0,0.0,11.571428571428571,11.571428571428571,0.14285714285714285,3.9719125955624963,3.9719125955625003,0.049035957969907416,49,41,30,50,47,31
934,NV,2020-03-25,1,4572.0,321.0,6.0,3080156,0,1484.3404035380026,104.21550077333745,1.947953285482943,340.0,43.0,2.0,110.38401951070023,13.96033187929443,0.6493177618276478,0.0,0.0,0.0,0.0,0.0,0.0,51,51,35,51,51,35
935,PR,2020-03-25,0,0.0,0.0,0.0,12801989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,51,35,51,51,35
936,CA,2020-03-26,3,77800.0,3006.0,65.0,39512223,0,1969.0109564323932,76.07772410071688,1.645060567713439,50150.0,471.0,25.0,1269.2274995512148,11.920361959892759,0.6327156029667071,9926.285714285714,333.0,7.0,251.22063403736394,8.42777183151654,0.177160368830678,1,4,6,14,35,22
937,NY,2020-03-26,2,43334.0,37258.0,281.0,19453561,0,2227.5613189790806,1915.2277570157978,14.444656173746287,6447.0,6447.0,82.0,331.40462047025744,331.40462047025744,4.215166570274716,4729.428571428572,4729.428571428572,39.142857142857146,243.1137708632662,243.11377086326618,2.01211784016598,2,1,1,18,1,3
938,FL,2020-03-26,2,27539.0,2355.0,28.0,21477737,0,1282.2114359627367,109.64842338836722,1.3036755222396104,9250.0,378.0,5.0,430.67852073987126,17.599619550234735,0.2327992003999304,3469.285714285714,274.7142857142857,2.7142857142857144,161.52938804892318,12.790653210544747,0.1263767087885337,3,7,11,24,22,26
939,MA,2020-03-26,2,23621.0,2417.0,25.0,6892503,0,3427.056905162029,350.670866592296,3.627129360698138,9872.0,579.0,14.0,1432.280841952481,84.0043159937689,2.0311924419909575,2927.0,298.42857142857144,3.5714285714285716,424.664305550538,43.29756133999092,0.5181613372425912,4,6,8,4,5,9
940,NJ,2020-03-26,1,20537.0,6876.0,81.0,8882190,0,2312.154997810225,774.1334062883141,9.119372587166003,5683.0,2474.0,19.0,639.819684109437,278.5349108722061,2.1391120883475807,2797.8571428571427,876.2857142857143,10.285714285714286,314.99631767133366,98.65649285657189,1.1580155666242542,5,2,3,7,2,4
941,TX,2020-03-26,1,21424.0,1396.0,18.0,28995881,0,738.8635647939099,48.14476925188098,0.620777827029984,8189.0,422.0,6.0,282.4194236415855,14.5537912781474,0.20692594234332795,2727.0,179.0,2.142857142857143,94.04784079504257,6.173290613242618,0.07390212226547428,6,10,13,37,43,29
942,LA,2020-03-26,1,18029.0,2305.0,83.0,4648794,0,3878.210133638961,495.82751999765964,17.854092910978633,6578.0,510.0,18.0,1414.9906405833426,109.70587210360367,3.8719719565977755,2447.1428571428573,273.2857142857143,10.428571428571429,526.4038064803166,58.78636788072656,2.243285339933632,7,8,2,2,3,1
943,PA,2020-03-26,1,18128.0,1687.0,16.0,4217737,0,4298.03944627178,399.97752349186305,3.7935034830289323,5808.0,560.0,5.0,1377.0417643395026,132.77262190601266,1.1854698384465414,2333.5714285714284,214.57142857142858,2.142857142857143,553.2757088864072,50.87359135276301,0.5080585021913748,8,9,13,1,4,11
944,TN,2020-03-26,1,14909.0,957.0,3.0,6829174,0,2183.1337142676407,140.13407770837293,0.4392917796500719,2810.0,173.0,0.0,411.4699669389008,25.33249262648748,0.0,2041.5714285714287,114.71428571428571,0.42857142857142855,298.9485153799609,16.797680907571795,0.06275596852143885,9,15,26,9,16,32
945,WA,2020-03-26,1,34292.0,2580.0,132.0,7614893,0,4503.28061077155,338.80975083957185,17.334452368536237,111.0,111.0,9.0,14.576698582632162,14.57669858263273,1.181894479672927,1940.0,172.0,8.285714285714286,254.7639211739415,22.587316722638118,1.0880933304925349,10,12,5,13,12,5
946,IL,2020-03-26,1,16631.0,2538.0,26.0,12671821,0,1312.4396248968478,200.2869200882809,2.051796659690821,2422.0,673.0,7.0,191.1327503758141,53.10996738353546,0.5524067929936824,1925.7142857142858,302.2857142857143,3.142857142857143,151.9682361133641,23.85495457091087,0.2480193764461432,11,5,9,26,11,16
947,NC,2020-03-26,1,12910.0,636.0,2.0,10488084,0,1230.9207287050715,60.64024658841405,0.1906925993346354,2421.0,132.0,1.0,230.8333914945763,12.585711556085933,0.0953462996673177,1486.4285714285713,77.0,0.2857142857142857,141.72546400549155,7.341665074383463,0.027241799904947912,12,19,29,27,39,36
948,WI,2020-03-26,1,12290.0,707.0,8.0,5822434,0,2110.8010842201047,121.42688092299544,1.3739958237396936,1616.0,122.0,2.0,277.54715639541837,20.953436312030334,0.3434989559349233,1420.4285714285713,78.85714285714286,1.1428571428571428,243.95786563292458,13.543673119719841,0.19628511767709908,13,18,19,17,20,18
949,MN,2020-03-26,2,12950.0,346.0,2.0,5639632,0,2296.24911696366,61.35152080844991,0.3546330682569359,1475.0,59.0,1.0,261.5418878394903,10.461675513579607,0.17731653412846796,1416.0,36.714285714285715,0.2857142857142857,251.08021232591065,6.510049895859467,0.05066186689384799,14,29,29,15,42,33
950,GA,2020-03-26,2,8926.0,1525.0,48.0,10617423,0,840.6936410087458,143.63183985417177,4.520871024918193,2747.0,278.0,8.0,258.72568136354755,26.18337801931787,0.7534785041530321,1013.5714285714286,176.85714285714286,5.428571428571429,95.46303548153149,16.65725693109739,0.5112889849609861,15,11,7,36,17,10
951,CT,2020-03-26,2,6500.0,1012.0,21.0,3565287,0,1823.1351361054524,283.84811657518736,5.890128901263769,1200.0,394.0,9.0,336.5787943579296,110.51003748085358,2.5243409576844726,888.0,121.85714285714286,3.0,249.068307824868,34.17877518896596,0.8414469858948241,16,13,10,16,7,7
952,UT,2020-03-26,1,7710.0,402.0,1.0,3205958,0,2404.8973816874704,125.39153663273193,0.31191924535505455,873.0,56.0,0.0,272.3055011949623,17.46747773988305,0.0,883.4285714285714,46.285714285714285,0.14285714285714285,275.55837332509384,14.437405070719668,0.04455989219357922,17,27,33,10,18,34
953,OR,2020-03-26,1,7269.0,316.0,11.0,3956971,0,1837.0111886086604,79.8590639153029,2.7799041236339614,1527.0,50.0,1.0,385.90123607173246,12.635927834699828,0.25271855669399645,773.5714285714286,32.57142857142857,1.1428571428571428,195.49585492828444,8.231404418033028,0.28882120765028174,18,30,19,21,36,15
954,CO,2020-03-26,1,8064.0,1086.0,19.0,5758736,0,1400.3072896552299,188.58305016934273,3.2993351318761617,363.0,174.0,8.0,63.03466594058136,30.214963839286952,1.3891937397373313,730.2857142857143,115.57142857142857,2.4285714285714284,126.81354281316496,20.068888132991088,0.42171952813454705,19,14,12,29,15,12
955,NM,2020-03-26,0,7793.0,112.0,0.0,2096829,0,3716.564393186092,53.413988455901745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.7142857142857,11.0,0.0,340.37791623174115,5.246016723347492,0.0,20,42,37,6,46,37
956,HI,2020-03-26,1,4447.0,95.0,0.0,1415872,0,3140.820639153822,67.09646069701216,0.0,781.0,5.0,0.0,551.6035347828056,3.5313926682637984,0.0,632.1428571428571,10.428571428571429,0.0,446.468930201923,7.365476136664493,0.0,21,43,37,3,38,37
957,IN,2020-03-26,1,4651.0,645.0,17.0,6732219,0,690.856907655559,95.80793494685778,2.525170378444314,1295.0,168.0,3.0,192.35856706384618,24.954624916390856,0.44561830207840814,610.1428571428571,84.14285714285714,2.142857142857143,90.6302746750896,12.49853237734202,0.31829878719886306,22,17,13,38,23,13
958,VA,2020-03-26,1,6189.0,460.0,13.0,8535519,0,725.0877187432891,53.89244637613717,1.5230473975864853,819.0,69.0,4.0,95.9519860479486,8.083866956420572,0.4686299684881492,609.4285714285714,52.285714285714285,1.5714285714285714,71.39912305608732,6.125663159523667,0.18410463047748724,23,25,17,40,44,21
959,AL,2020-03-26,5,4082.0,506.0,1.0,4903185,0,832.5200864336141,103.19822727472041,0.20394906576031702,1270.0,223.0,1.0,259.01531351560266,45.480641664550696,0.20394906576031702,570.5714285714286,61.142857142857146,0.14285714285714285,116.3675098066723,12.470028592202242,0.02913558082290243,24,24,33,32,24,35
960,KY,2020-03-26,1,4016.0,248.0,1.0,4467673,0,898.901956342821,55.50988176619014,0.22383016841205702,716.0,50.0,0.0,160.2624005830329,11.191508420602851,0.0,482.42857142857144,29.714285714285715,0.0,107.98206838964522,6.650953575672551,0.0,25,31,37,33,40,37
961,IA,2020-03-26,1,2757.0,179.0,0.0,3155070,0,873.8316424041305,56.73408196965519,0.0,34.0,34.0,0.0,10.776306072448506,10.776306072448477,0.0,375.57142857142856,19.285714285714285,0.0,119.03743136330687,6.112610587313211,0.0,26,35,37,31,45,37
962,KS,2020-03-26,2,3037.0,168.0,3.0,2913314,0,1042.4554304822618,57.66628657261112,1.0297551173680557,2522.0,70.0,1.0,865.6808020007456,24.027619405254633,0.3432517057893518,369.42857142857144,19.142857142857142,0.2857142857142857,126.80698731018059,6.570818367967592,0.09807191593981482,27,36,29,30,41,28
963,NH,2020-03-26,0,3850.0,137.0,1.0,1359711,0,2831.484043300378,100.75670491744202,0.735450400857241,0.0,0.0,0.0,0.0,0.0,0.0,347.14285714285717,13.285714285714286,0.14285714285714285,255.30635344044225,9.770983897103346,0.10506434297960586,28,41,33,12,28,27
964,MS,2020-03-26,3,2776.0,485.0,6.0,2976149,0,932.7489987900472,162.96227104220924,2.016028095367537,833.0,108.0,3.0,279.8919005735264,36.28850571661566,1.0080140476837685,310.57142857142856,62.142857142857146,0.7142857142857143,104.35345426973869,20.880290987735204,0.24000334468661152,29,23,25,34,13,17
965,ND,2020-03-26,3,2261.0,58.0,0.0,762062,1,2966.9501956533722,76.10929294466854,0.0,773.0,24.0,0.0,1014.3531628660137,31.493500528828356,0.0,271.2857142857143,7.285714285714286,0.0,355.98903276336347,9.560526946251468,0.0,30,45,37,5,30,37
966,SC,2020-03-26,2,2731.0,424.0,8.0,5148714,0,530.4237135719716,82.35066076694103,1.5537860522064344,4.0,0.0,1.0,0.7768930261032665,0.0,0.1942232565258042,259.57142857142856,49.0,1.0,50.414808158198056,9.516939569764414,0.19422325652580433,31,26,22,43,31,20
967,ID,2020-03-26,1,2188.0,123.0,0.0,1787065,0,1224.353898711015,68.82793854728284,0.0,301.0,50.0,0.0,168.43259758318823,27.978836807838555,0.0,245.71428571428572,16.0,0.0,137.49599802709233,8.953227778508337,0.0,32,37,37,28,33,37
968,DC,2020-03-26,1,1858.0,231.0,2.0,973764,1,1908.0598584461943,237.223803714247,2.053885746443697,249.0,48.0,0.0,255.70877543224015,49.293257914648734,0.0,236.42857142857142,27.428571428571427,0.2857142857142857,242.79863645459415,28.16757595122784,0.2934122494919567,33,33,29,19,10,14
969,ME,2020-03-26,1,3549.0,155.0,0.0,1344212,0,2640.2085385341,115.30919230002411,0.0,230.0,13.0,0.0,171.10396276777738,9.671093547743965,0.0,213.28571428571428,14.714285714285714,0.0,158.66969963496405,10.946402587006896,0.0,34,38,37,25,27,37
970,MT,2020-03-26,1,2193.0,71.0,0.0,1068778,0,2051.876067808282,66.43100812329595,0.0,0.0,6.0,0.0,0.0,5.61388801041938,0.0,202.85714285714286,8.428571428571429,0.0,189.80288035227417,7.886176014636743,0.0,35,44,37,23,37,37
971,AK,2020-03-26,3,1860.0,59.0,1.0,731545,1,2542.56402545298,80.65122446329345,1.366969906157516,169.0,17.0,1.0,231.01791414062063,23.238488404677774,1.366969906157516,192.42857142857142,7.142857142857143,0.14285714285714285,263.04406622773917,9.764070758267973,0.19528141516535943,36,46,33,11,29,19
972,VT,2020-03-26,1,2008.0,158.0,9.0,623989,1,3218.005445608817,253.2095918357535,14.423331180517605,296.0,35.0,1.0,474.3673366036901,56.09073236867957,1.602592353390845,191.57142857142858,19.428571428571427,1.2857142857142858,307.01090655673187,31.136080008736418,2.0604758829310863,37,34,18,8,9,2
973,AR,2020-03-26,4,1868.0,349.0,3.0,3017804,0,618.9931486604166,115.64700689640547,0.9941003458143737,116.0,48.0,1.0,38.43854670482244,15.905605533029984,0.33136678193812463,187.0,41.0,0.42857142857142855,61.965588222429304,13.586038059463107,0.1420143351163391,38,28,26,41,19,25
974,SD,2020-03-26,1,2144.0,46.0,1.0,884659,1,2423.5326832146625,51.99743630031458,1.1303790500068387,1016.0,5.0,0.0,1148.4651148069483,5.651895250034194,0.0,171.0,4.571428571428571,0.0,193.29481755116944,5.167447085745549,0.0,39,50,37,22,47,37
975,WV,2020-03-26,1,1102.0,52.0,0.0,1792147,0,614.9049157239891,29.015476967012194,0.0,298.0,13.0,0.0,166.28100261864677,7.253869241753051,0.0,136.28571428571428,7.142857142857143,0.0,76.0460577651913,3.9856424405236526,0.0,40,46,37,39,48,37
976,WY,2020-03-26,3,1105.0,53.0,0.0,578759,1,1909.2575666209943,91.57524980173095,0.0,107.0,9.0,0.0,184.87833450538142,15.550514117275071,0.0,118.57142857142857,5.0,0.0,204.87185265616355,8.639174509597263,0.0,41,49,37,20,34,37
977,NE,2020-03-26,2,1027.0,73.0,0.0,1934408,0,530.9117828296822,37.737643764914125,0.0,0.0,9.0,0.0,0.0,4.652586217592152,0.0,108.57142857142857,6.571428571428571,0.0,56.12643691063548,3.3971264445910947,0.0,42,48,37,42,49,37
978,RI,2020-03-26,1,1652.0,132.0,0.0,1059361,0,1559.4306379034153,124.60341658792423,0.0,181.0,0.0,0.0,170.85771516980526,0.0,0.0,106.42857142857143,14.142857142857142,0.0,100.46487592857527,13.350366062991881,0.0,43,40,37,35,21,37
979,MI,2020-03-26,1,3128.0,2856.0,60.0,9986857,0,313.2116540769533,285.9758580702617,6.007896177946676,510.0,561.0,17.0,51.0671175125467,56.173829263801395,1.702237250418225,97.0,360.2857142857143,8.571428571428571,9.71276548768046,36.07598609709884,0.8582708825638108,44,3,4,49,6,6
980,MO,2020-03-26,2,871.0,502.0,8.0,6137428,0,141.91612512602998,81.79322022189099,1.3034776130978645,247.0,247.0,3.0,40.244871304396554,40.24487130439656,0.48880410491169923,77.0,68.28571428571429,1.0,12.54597202606694,11.1261124832282,0.16293470163723306,45,20,22,46,26,23
981,AZ,2020-03-26,2,888.0,508.0,8.0,7278717,0,121.99952271808343,69.79251975313781,1.0990947992620128,227.0,182.0,3.0,31.186814929059622,25.00440668321079,0.4121605497232548,77.0,66.28571428571429,1.1428571428571428,10.578787442896873,9.106785479599534,0.1570135427517161,45,22,19,48,32,24
982,MD,2020-03-26,1,674.0,580.0,4.0,6045680,0,111.48456418467401,95.93627185031295,0.661629461036641,157.0,157.0,0.0,25.968956345688156,25.968956345688156,0.0,67.57142857142857,67.57142857142857,0.42857142857142855,11.176811966797542,11.176811966797544,0.0708888708253544,47,21,26,47,25,31
983,OH,2020-03-26,1,1007.0,867.0,15.0,3193694,0,315.3088555133961,271.472470437055,4.696755543893685,163.0,163.0,5.0,51.03807691031142,51.03807691031136,1.565585181297895,67.0,106.85714285714286,2.142857142857143,20.978841429391796,33.45879187459501,0.6709650776990979,48,16,13,44,8,8
984,OK,2020-03-26,1,1208.0,250.0,7.0,11689100,0,103.34414112292649,21.387446424446708,0.5988484998845078,237.0,84.0,2.0,20.27529921037548,7.186181998614094,0.1710995713955737,63.714285714285715,29.142857142857142,0.8571428571428571,5.450743488744704,2.4931651831926445,0.07332838774096015,49,32,24,50,50,30
